recency_z,frequency_z,monetary_z,payment_entropy,cluster,Cuidado familiar & básicos,Mascotas & panadería,Comidas congeladas/preparadas,Panadería & lácteos funcionales,Snacks mixtos & cocina,Dulces & limpieza,Limpieza del hogar & verduras,Higiene personal & granos,Lácteos & alimentos mascota,Limpieza & proteína mascota,"Limpieza, refrescos & granos",Cocina dulce & infantil,Snacks salados & OTC,Snacks mascota & proteínas,Higiene premium & lácteos,Infantil & congelados,Cuidado piel & mascota,OTC & bebidas,Proteínas frescas,Verduras raíz & snacks pet,top_topic,top_weight,cluster_agg,pca_1,pca_2
-1.10819869646296,1.36197167281898,1.6010374823765399,0.8112781244591328,0,0.16019837538579437,0.0,0.04735673613588051,0.02758258218567541,0.0,0.0,0.0,0.0,0.0,0.0626974542971191,0.05949300670171521,0.007104568306605394,0.0,0.0,0.03107608797142433,0.0,0.0,0.04694404265393143,0.08387325912724658,0.2016821398746507,topic_20,0.2016821398746507,0,2.2619591939462342,-0.07987735630234927
-0.4622058910664685,-1.0443752415217125,-1.2364118515425275,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1665845139105496,0.02476171602822471,0.0,0.0,0.0,0.0,0.0,0.0,0.003665613561029395,0.0,0.0,0.0016253223667937935,0.0,topic_8,0.1665845139105496,1,-1.4011347677601185,-1.155125248610446
0.5035853328431378,-1.0443752415217125,-0.4037162911876776,0.0,2,0.0,0.22533297344372372,0.0,0.0,0.11829286252920336,0.01454039011802251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013990792814408978,0.0,0.0,topic_2,0.22533297344372372,1,-1.3252766705698096,0.041061121393660804
-0.4366220175854193,0.5598560347054158,0.04223531605257644,0.9182958340544894,0,0.0,0.11243759360774885,0.0,0.0,0.0,0.013778695280698354,0.0,0.0,0.0,1.0329376683827811,0.0,0.0,0.0,0.023213382751512038,0.008628823397213266,0.0,0.0,0.0,0.0,0.010770137702929925,topic_10,1.0329376683827811,0,0.6263582214712012,-0.2511462632885078
-0.538957511509616,-1.0443752415217125,-1.0410084973222373,0.0,2,0.0,0.0,0.0,0.009529801982149214,0.0,0.0169850571279081,0.12583546421157119,0.0,0.0010219902790382883,0.0,0.0,0.0,0.0,0.045200097401446405,0.0,0.0,0.0,0.0,0.0,0.0,topic_7,0.12583546421157119,1,-1.2573100535316095,-1.145513454327324
-0.80119221469037,-1.0443752415217125,-0.7456707017501514,0.0,2,0.0,0.0,0.0,0.009529801982149214,0.0,0.0169850571279081,0.12583546421157119,0.0,0.0010219902790382883,0.0,0.0,0.0,0.0,0.045200097401446405,0.0,0.0,0.0,0.0,0.0,0.0,topic_7,0.12583546421157119,1,-0.9791872887040752,-1.2616488219865287
-1.261701937349255,0.5598560347054158,1.3921441460321853,0.9182958340544894,0,0.043942722119538785,0.0,0.003332860899655976,0.03794430324946512,0.0,0.0,0.05356003914122382,0.0,0.033721095981807815,0.11101893658970424,0.0,0.04616015673609105,0.11951617555568361,0.01983810992646599,0.0,0.023223635659129743,0.0,0.0,0.006275319141533997,0.0,topic_13,0.11951617555568361,0,1.7424246041590488,-0.4482104052993682
0.8489676248373016,-0.24225960340814837,-0.9224939551046257,0.0,2,0.33004397837097493,0.0,0.0,0.0,0.0,0.0,0.0,0.06161844810399231,0.005961796644655909,0.04240706693959245,0.0139357740683101,0.0,0.03175187961855427,0.061956693317455,0.021710571259508964,0.0,0.0,0.025896132904457865,0.0,0.013327794959796793,topic_1,0.33004397837097493,1,-1.2665572653544481,0.2966829862622209
2.384000033700252,-1.0443752415217125,0.321783236399393,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.08601405303796142,0.0,0.023299604449971593,0.0,0.0,0.04317104001242063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042640276601928484,topic_7,0.08601405303796142,1,-1.6907527671304008,2.011606398508756
2.1153693621492353,-1.0443752415217125,-0.1603362329095366,0.0,2,0.036324788729584424,0.0,0.5217654859957566,0.0,0.0,0.0,0.0,0.0,0.0,0.03164558679007962,0.0,0.0,0.0,0.0,0.0,0.0,0.007299008484683288,0.0,0.0,0.0,topic_3,0.5217654859957566,0,-1.855364284449804,1.5786487369862456
-0.04007197862915714,-1.0443752415217125,-1.145805403022517,0.0,2,0.0,0.3533628913074741,0.0,0.0,0.0,0.027499101260621845,0.0,0.08574838727212242,0.0,0.0,0.015872247749479308,0.0,0.0,0.0,0.031973682021829375,0.0,0.0,0.0,0.0,0.0,topic_2,0.3533628913074741,1,-1.5245773123625006,-0.741673813538608
0.4716054909918263,-0.24225960340814837,-0.0008205507354403992,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.07294840358453666,0.0,0.0,0.28431619786351914,0.003605546701542668,0.0,0.04797050120971079,0.0,0.03439671856288702,0.0,0.0,0.0,0.0,0.0,topic_10,0.28431619786351914,0,-0.24765940480373727,0.39392231850559783
1.7763830385253339,-1.0443752415217125,0.042538855243597976,0.0,2,0.29843475944646836,0.0,0.0,0.0,0.009026127692317485,0.0,0.053732854078548706,0.0,0.025271052217259556,0.0,0.0,0.0,0.017276856048153478,0.0,0.024594123172221424,0.0,0.0,0.0,0.004996665433139937,0.0,topic_1,0.29843475944646836,1,-1.5983300228732924,1.3569327068280712
-1.2041382220168946,0.5598560347054158,1.0862583635720913,0.9182958340544894,0,0.0,0.0,0.0,0.0,0.0037512341075145645,0.0,0.7641426695937825,0.0,0.008414107047960757,0.0,0.0,0.3827777525503464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,topic_7,0.7641426695937825,0,1.543276945380764,-0.5191780364159435
-0.8139841514308946,-0.24225960340814837,-0.15131177926877265,1.0,0,0.0,0.0,0.0,0.004091258770154665,0.0,0.0,0.0,0.0,0.0,0.0,0.037887541530583074,0.0,0.0,0.0,0.0,0.316573690974261,0.0,0.0,0.033754531506547225,0.047160016018450435,topic_16,0.316573690974261,0,0.20014531877477693,-0.8150265370437143
-0.5261655747690914,-1.0443752415217125,-1.0478848274573083,0.0,2,0.0,0.11218454628340177,0.019652422501185516,0.0,0.0,0.0,0.0,0.0,0.06875605735179385,0.0,0.0,0.0,0.0,0.01362973662616901,0.0,0.0,0.0,0.0,0.0,0.0,topic_2,0.11218454628340177,1,-1.2665629936383955,-1.1368349536305362
1.271101537274613,-0.24225960340814837,-0.17829174351690366,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9319649102917689,0.0,0.0,0.0,0.030921701354515784,0.0,0.04719176765274166,0.0,0.0,0.0,0.0,topic_10,0.9319649102917689,0,-0.6814304126002358,1.0372887330532254
1.4310007465311703,-0.24225960340814837,-1.1792414123719965,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03911247037239613,0.04835891125689019,0.0,0.0,0.0,0.0,0.0,0.06304524575434652,0.05525267288478449,0.01916073450712761,0.18275704677819019,0.0,topic_19,0.18275704677819019,0,-1.3212764251115097,0.7796254596614234
0.1262231989976625,-0.24225960340814837,-0.9253250417901175,1.0,2,0.0,0.0012242811736476583,0.14445924079524491,0.0,0.0,0.015222141278051795,0.0,0.03204765010408648,0.0,0.03017379992072672,0.047515972557347984,0.03347499759489123,0.0,0.0,0.020796017141345966,0.0,0.001588985747667998,0.02817352298978243,0.0,0.0,topic_3,0.14445924079524491,0,-0.6338235384234988,-0.28464088667291937
2.0130338682250386,-1.0443752415217125,-1.1358002843030675,0.0,2,3.470042059849329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,topic_1,3.470042059849329,2,-2.371680924222386,1.0968660731312374
1.2455176637935639,0.5598560347054158,-0.24753954011482146,0.0,2,0.0,0.0,0.0,0.0,0.0,0.02952737798808712,0.13614521319106593,0.0,0.0,0.2198178521999648,0.018742634775067248,0.0,0.05759477966353923,0.0,0.0,0.0,0.02255075748526822,0.0,0.0,0.0,topic_10,0.2198178521999648,1,-0.5452249836698455,1.0757090994974061
1.9234903110413666,-0.24225960340814837,-1.118095777257507,0.0,2,0.0,0.344574477793341,0.0,0.060986861629592264,0.0,0.018207288270211876,0.0,0.0,0.0,0.0,0.005081924871910022,0.08784492769097131,0.0,0.0,0.004176472637260731,0.0,0.0,0.0,0.0,0.0018834109207959907,topic_2,0.344574477793341,1,-1.8249577232930865,1.1785420949635506
-0.9802793290577142,-0.24225960340814837,0.49747405507967024,0.0,0,0.11053475934630864,0.027936196369526885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005888494311913649,0.0,0.8639229686294618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,topic_13,0.8639229686294618,0,0.3067635971761997,-0.7696116686937045
0.1965788510705477,-0.24225960340814837,-0.7100632197264393,1.0,2,0.0,0.0,0.0,0.11699089273971783,0.0,0.0,0.0,0.14030542368248325,0.029355777250901507,0.0,0.0,0.0,0.0,0.0,0.06631421141502777,0.07523454337560556,0.0,0.0,0.0,0.0,topic_8,0.14030542368248325,0,-0.5397288536515488,-0.13563600790406882
-0.8779438351335176,2.164087310932544,0.03998212128845267,1.9219280948873625,0,0.0,0.22061847649281965,0.0,0.044760325880046956,0.0,0.0,0.0,0.0,0.1105689764676072,0.0,0.0,0.2529115763798761,0.06375219652673408,0.017553108690991852,0.05005127751830963,0.0,0.0,0.07998491678344395,0.0,0.19459880033598356,topic_12,0.2529115763798761,0,2.1425077310822247,-0.27133302920603053
1.3990209046798587,0.5598560347054158,2.2902757512207743,1.584962500721156,0,0.15814456278627367,0.0,0.06711153501345722,0.0,0.0522436999406509,0.0,0.18637432767018075,0.0,0.03674652861164209,0.02510472427763267,0.12007223356641691,0.0,0.0,0.07568128161591135,0.07456843768522568,0.0,0.0,0.0,0.0,0.0,topic_7,0.18637432767018075,0,1.3744732385558731,2.3323943745209177
1.0408466759451704,-1.0443752415217125,-0.7735612835713478,0.0,2,0.0,0.027726870305718895,0.1879938516295412,0.0,0.0,0.0,0.04563466796937047,0.0,0.012476009955373174,0.0,0.0,0.019959845502789928,0.003356113103804639,0.0,0.0,0.0,0.0,0.03612451855274279,0.0,0.0,topic_3,0.1879938516295412,1,-1.76032599300004,0.37312954115847985
-0.2831187766991243,-0.24225960340814837,0.09797561865002365,1.0,2,0.0,0.0,0.003485640657089244,0.01472650282425592,0.0,0.0,0.0892073417051426,0.0,0.021230223407212607,0.0,0.04824709743549156,0.040629223220028134,0.0,0.0,0.0,0.0010445934419625435,0.0,0.0,0.0,0.08116362809018657,topic_7,0.0892073417051426,0,0.12244246085948407,-0.2409212230151447
0.4716054909918263,0.5598560347054158,-0.5358083749113801,0.9182958340544894,0,0.0,0.0,0.0,0.6350021879909487,0.0,0.0012891397635200045,0.0,0.0,0.0106721704432609,0.0,0.0,0.0,0.6071049673110048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,topic_4,0.6350021879909487,0,-0.08205920177876269,0.3290832220049251
0.38206193380815423,-0.24225960340814837,0.11193842143702694,1.0,2,0.0,0.05690368871768712,0.0,0.0,0.03343112230101811,0.0,0.23112689438462578,0.0,0.0,0.005458248269695591,0.03802463901244012,0.025592179660199103,0.0,0.10025764940840572,0.0,0.04949568579610037,0.0,0.0,0.0,0.0,topic_7,0.23112689438462578,0,-0.1458665340690932,0.3590330121282259
1.3222692842367112,-0.24225960340814837,-0.857799246372035,1.0,2,0.0,0.05159242654293092,0.0,0.0,0.07892638204755875,0.0,0.0,0.0,0.0,0.943688721905686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03961295592130359,0.0,0.0,topic_10,0.943688721905686,0,-1.0919623340249212,0.8110976024583934
0.2157667561813346,-1.0443752415217125,-1.2048846367212045,0.0,2,0.0,0.0829404650872981,0.0,0.029984304303401255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1038003450301105,0.0,0.0,0.0,0.0,topic_16,0.1038003450301105,1,-1.6646950472832278,-0.5367123076289182
-0.7372325309877471,-0.24225960340814837,0.25574595047574417,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7536391380973939,0.0,0.0,0.0,topic_17,0.7536391380973939,0,0.4014595736803036,-0.583557559309744
0.6059208267673345,-0.24225960340814837,-0.6656064028260141,0.0,2,0.0,0.0,0.0,1.1099353791612365,0.0,0.0,0.0,0.0,0.02474175983621403,0.030654542725637824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,topic_4,1.1099353791612365,0,-1.01843236771338,0.18230657127671515
-0.7372325309877471,-0.24225960340814837,0.439836632538337,1.0,0,0.0,0.036668672300963476,0.0,0.0,0.06038411454960616,0.02009389122230097,0.0,0.09472686145891501,0.11297826482888532,0.0,0.0,0.0,0.02215602213001987,0.0,0.0,0.0,0.008425694018419244,0.0,0.0,0.0,topic_9,0.11297826482888532,0,0.5069217685429618,-0.5098918488862049
-1.2936817792005666,1.36197167281898,0.6413166078711982,1.5,0,0.04369381997465932,0.17340495525641225,0.05625703186425454,0.0,0.0,0.0,0.06211002587283641,0.0,0.10607445557696145,0.20447200706210533,0.02640727406218982,0.0,0.042852321146878966,0.0,0.0,0.09435519541502656,0.0,0.0,0.0,0.0,topic_10,0.20447200706210533,0,2.0193270181821643,-0.5844680228149538
0.6379006686186459,-1.0443752415217125,-0.9132360097784604,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07672709987453999,0.006118998238356805,0.005671805596959097,0.0,0.0004255272202963843,0.041743019802398564,0.0,0.0,0.0,0.0,0.0,topic_10,0.07672709987453999,1,-1.6729641938685251,-0.04281185290723724
1.379832999569072,-1.0443752415217125,-0.9523692162517339,0.0,2,0.0,0.0,0.03449079964672327,0.0,0.0,0.03831905877235333,0.0,0.0,0.0,0.0,0.0,0.007723796503094624,0.0,0.0,0.0,0.0,0.03987600874177814,0.04575803628258943,0.0,0.0,topic_18,0.04575803628258943,1,-2.003572620070456,0.604476282039813
1.034450707574908,1.36197167281898,2.7094166756848135,1.5,0,0.0,0.008740707141589995,0.5502928306124238,0.0,0.0,0.0,0.0,0.043556896626112465,0.0,0.0673795542168719,0.0,0.0,0.0,0.0,0.07199728939090035,0.04104721435835101,0.05380763753890488,0.11475032243169583,0.01060137964655427,0.04506073988837879,topic_3,0.5502928306124238,0,2.237025730138816,2.3233867947646467
-0.2511389348478128,-1.0443752415217125,-0.7605674712787602,0.0,2,0.0,0.1524471452518601,0.0,0.04801624645810577,0.01324585413106379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008435010795851473,0.0,0.0533518707852411,6.502511411636598e-05,0.020039786738812224,topic_2,0.1524471452518601,1,-1.2162068626986855,-0.7761142216377076
-0.954695455576665,1.36197167281898,3.5252424617694134,1.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.19741783977066135,0.027900661720233647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4017868553151476,0.6969579036827327,topic_19,1.4017868553151476,0,3.530664728535058,0.8724619887599822
0.3181022501055313,-0.24225960340814837,0.27625819503825666,1.0,0,0.0,0.0,0.0,0.0,0.1354439433961881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7147377779917672,0.0,0.0,0.0,0.0,0.07353635174490944,topic_15,0.7147377779917672,0,-0.025162652330775415,0.3676365359781479
-0.7692123728390585,-0.24225960340814837,-0.24281717077757822,1.0,2,0.0,0.25853412081572785,0.11151249841633495,0.07130968480464682,0.007104865181034228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035624774054244628,0.04717449890356163,0.0,0.04943105489945406,topic_2,0.25853412081572785,0,0.1291258927112553,-0.811637862942248
-0.32789055529096034,-1.0443752415217125,-1.2230561271375677,0.0,2,0.196126746658521,0.0,0.07815296259271817,0.0,0.0,0.0,0.0,0.011382943559131912,0.0,0.0,0.008948467385431605,0.001865229479593119,0.0,0.0,0.0,0.0,0.0,0.0,0.061270659084819136,0.0,topic_1,0.196126746658521,1,-1.4492764843929304,-1.0297644336736704
1.7763830385253339,-1.0443752415217125,-0.3779796701643092,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46200568497853667,0.0,0.0,0.0,0.0,topic_16,0.46200568497853667,0,-1.8392374179300794,1.1886580523298074
-0.2575349032180751,0.5598560347054158,2.5654398651741803,0.9182958340544894,0,0.13678013989018165,0.0,0.0,0.0,0.0,0.0,0.0,0.10871707422214041,0.0,0.0,0.009435411452781125,0.4461254151584217,0.023200270357154575,0.0,0.0,0.07286838147767415,0.0,0.0,0.0,0.0,topic_12,0.4461254151584217,0,1.9974654735928405,0.9185608899532923
-0.7756083412093209,-0.24225960340814837,-0.7093685819623701,1.0,2,0.0,0.13516496403032874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014078808083903046,0.0,0.0,0.0,0.011343660685661719,0.0,0.21151466619668888,0.03285036448116925,0.0,0.012381662657221326,0.0,topic_16,0.21151466619668888,0,-0.13549609521698974,-1.0040480989503828
-1.255305968978993,-0.24225960340814837,-0.0021397787579583924,0.0,2,0.0,0.0,0.0,0.0,0.29992238295384854,0.008677933097730526,0.008390966268859759,0.0,0.04286959574907635,0.0,0.0,0.0,0.0,0.0,0.0,0.045540445201746806,0.007514479968242688,0.0,0.028067284742378296,0.0,topic_5,0.29992238295384854,1,0.13478668540889016,-1.2152849396849694
-1.2872858108303042,1.36197167281898,0.7460493033579924,1.5,0,0.0,0.006124261727293216,0.0,0.0,0.0,0.0038990317825947037,0.0,1.26716503227152,0.08154743728787223,0.0,0.0,0.0,0.0,0.01020309015935776,0.0,0.0,0.042150908387775105,0.0,0.0,0.03629571181901241,topic_8,1.26716503227152,0,2.076669661646224,-0.5368431308437485
0.2861224082542198,-1.0443752415217125,-0.9419613243749667,0.0,2,0.0,0.0829404650872981,0.0,0.029984304303401255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1038003450301105,0.0,0.0,0.0,0.0,topic_16,0.1038003450301105,1,-1.5432959638350052,-0.36863521128679816
-0.0016961684075833775,0.5598560347054158,-0.3486531144778943,0.9182958340544894,0,0.12167556575997586,0.0,0.0012386406134081895,0.04469350839085195,0.0,0.0,0.0,0.0,0.0885309231055252,0.12384389355804579,0.0,0.00024270883023609486,0.0,0.0,0.0,0.0,0.0,0.0030941314483187905,0.20191510434499269,0.0,topic_19,0.20191510434499269,0,0.2217624247509662,-0.018939642455263445
-1.2744938740897798,2.164087310932544,0.118312744448485,1.5219280948873626,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07445545088159002,1.1612165925691456,0.0,0.0,0.0,topic_17,1.1612165925691456,0,2.2184494903587364,-0.6205669530128448
-0.7308365626174848,0.5598560347054158,0.27150663924033813,1.584962500721156,0,0.0,0.0,0.0,0.0,0.0,0.0,0.7940014929330619,0.0,0.0,0.1518272884509613,0.5834115897994213,0.0,0.021799495344958206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,topic_7,0.7940014929330619,0,1.1026742842328598,-0.378553121158407
1.008866834093859,-1.0443752415217125,-0.9214023814753742,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05161865038361003,0.09163374917812922,0.0,0.0,0.014734201534941283,topic_17,0.09163374917812922,1,-1.831737422203445,0.28539413017199455
-0.2703268399585997,2.164087310932544,1.3675166105144732,1.370950594454669,0,0.0,0.0,1.27684074356244,0.0,0.0,0.0,0.0,0.0,0.0,0.03316643758561043,0.05773668380229773,0.0,0.0,0.0,0.8790050108875093,0.0,0.0,0.0,0.0,0.0,topic_3,1.27684074356244,0,2.4665296891498265,0.7666738803975022
0.5547530798052361,-1.0443752415217125,-0.3779796701643092,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46200568497853667,0.0,0.0,0.0,0.0,topic_16,0.46200568497853667,0,-1.331787093541194,0.09708041462610173
0.3948538705486788,-1.0443752415217125,-0.8891805288899821,0.0,2,0.0,0.0,0.0,0.0,0.22720409508545614,0.01164714232679655,0.009111744584007148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05048912245420976,0.0,0.0,0.028053672514705228,0.0,topic_5,0.22720409508545614,1,-1.5582245442373135,-0.2503583281921914
0.1070352938868756,-0.24225960340814837,-1.0601898392779618,1.0,0,3.3599417425777327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8731123643810097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,topic_1,3.3599417425777327,2,-0.7031146977033164,-0.3557535701448964
0.7466321309131049,-1.0443752415217125,-0.08298627482819042,0.0,2,0.0,0.0,0.0,0.005628495836948843,0.0009083845908177609,0.0,0.0,0.0,0.01042776907903466,0.0,0.008500121926219236,0.0,0.0,0.042117882348655634,0.04446658083309437,0.0,0.0,0.0,0.0,0.0,topic_15,0.04446658083309437,1,-1.2424949959863603,0.38657692958525636
-0.8587559300227307,-0.24225960340814837,-0.2740408464078794,0.0,2,0.0,0.0,0.0,0.0,0.32411524030527483,0.08353482718641744,0.02225741740467385,0.0,0.0,0.06637802501859114,0.0,0.0,0.06458406887398868,0.0,0.0,0.0,0.0,0.0,0.027255225381967074,0.0,topic_5,0.32411524030527483,1,-0.18570257296340673,-0.9697547436475887
1.0024708657235966,-0.24225960340814837,-0.7243762600415445,0.0,2,0.0,0.0,0.032932686415922244,0.0,0.0,0.04932028056440061,0.000543595181236881,0.0,0.12034467873997444,0.0,0.005677202946415502,0.021357848532581592,0.01787248759546222,0.0,0.0,0.07950690838961251,0.0,0.0,0.0,0.002353889174526725,topic_9,0.12034467873997444,1,-1.2168226420724424,0.5131233329032213
1.7252152915632355,-1.0443752415217125,-0.5798332321938127,0.0,2,0.0,0.0,0.043018132231160765,0.0,0.0,0.0,0.0,0.0,0.0,0.07949337052919621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051977144342516546,0.0,0.0,topic_10,0.07949337052919621,1,-1.933621178971165,1.062163820162509
0.529169206324187,-0.24225960340814837,-0.4840315936736214,1.0,2,0.0,0.14802045701773903,0.05747349009573585,0.07054664595998751,0.06740790185470201,0.0,0.0,0.08025350605503577,0.0,0.0,0.01010506051191568,0.004074304504173265,0.0,0.0593361966905475,0.0,0.0,0.0011225958492303548,0.020809816065567754,0.035756497656277045,0.0,topic_2,0.14802045701773903,0,-0.5483934717862844,0.25199622744526584
-1.1913462852763699,0.5598560347054158,0.07665199048074166,1.584962500721156,0,0.11683532973366463,0.029937333702139284,0.0,0.0,0.0,0.0,0.0028699952165937757,0.0,0.07903854633649414,0.15617366212556394,0.004574213399247259,0.0,0.0,0.013765304104331254,0.02391025712814434,0.08261454866079435,0.0,0.0,0.04910592447653253,0.01968020452464672,topic_10,0.15617366212556394,0,1.182335783769012,-0.8680109034577729
